Model,Env,Run,Wall Time (s),Sample Complexity,Mean Reward,Std Dev,File,Save Path
entrpo,InvertedDoublePendulum-v5,4,21.197378873825073,inf,55.836313228638,24.314479171006607,.eval/entrpo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_4
entrpo,InvertedDoublePendulum-v5,5,22.969722270965576,inf,55.523282334336216,24.074184992609435,.eval/entrpo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_5
entrpo,InvertedDoublePendulum-v5,6,22.484864950180054,inf,54.853421120997766,23.441380234336236,.eval/entrpo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_6
entrpo,InvertedDoublePendulum-v5,7,22.81993579864502,inf,55.56607304327647,24.202716738803108,.eval/entrpo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_7
entrpo,InvertedDoublePendulum-v5,8,24.246121644973755,inf,56.54873761961433,25.793462833128725,.eval/entrpo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_8
entrpo,InvertedDoublePendulum-v5,9,22.753758907318115,inf,55.05057161886088,24.393175572998253,.eval/entrpo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_9
entrpo,InvertedDoublePendulum-v5,10,24.236048936843872,inf,56.00650983856304,24.788419021055507,.eval/entrpo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_10
ppo,Ant-v5,1,466.85222578048706,inf,170.02829444038747,247.27037408102723,.eval/ppo/Ant-v5_1/run_1_data.csv,.eval/ppo/Ant-v5_1
ppo,Ant-v5,2,459.3123691082001,inf,172.68429615730784,253.51302085620088,.eval/ppo/Ant-v5_2/run_2_data.csv,.eval/ppo/Ant-v5_2
ppo,Ant-v5,3,435.22574257850647,inf,192.50963976199617,266.5376980754313,.eval/ppo/Ant-v5_3/run_3_data.csv,.eval/ppo/Ant-v5_3
ppo,Ant-v5,4,447.3985188007355,inf,128.72471844712376,210.84684347280037,.eval/ppo/Ant-v5_4/run_4_data.csv,.eval/ppo/Ant-v5_4
ppo,Ant-v5,5,470.2074692249298,inf,176.05562646762905,259.2617870521741,.eval/ppo/Ant-v5_5/run_5_data.csv,.eval/ppo/Ant-v5_5
ppo,Ant-v5,6,481.8571138381958,inf,193.24961877512175,270.573720081657,.eval/ppo/Ant-v5_6/run_6_data.csv,.eval/ppo/Ant-v5_6
ppo,Ant-v5,7,480.57202100753784,inf,184.9492586934866,257.5849636984447,.eval/ppo/Ant-v5_7/run_7_data.csv,.eval/ppo/Ant-v5_7
ppo,Ant-v5,8,470.41460275650024,inf,152.2225802172662,223.0305741962853,.eval/ppo/Ant-v5_8/run_8_data.csv,.eval/ppo/Ant-v5_8
ppo,Ant-v5,9,490.8022925853729,inf,201.09443683510864,285.62204297068934,.eval/ppo/Ant-v5_9/run_9_data.csv,.eval/ppo/Ant-v5_9
ppo,Ant-v5,10,476.63131165504456,inf,156.4948748591606,236.12021166151897,.eval/ppo/Ant-v5_10/run_10_data.csv,.eval/ppo/Ant-v5_10
ppo,Humanoid-v5,1,71.52411603927612,inf,105.54084038980044,35.196016134336205,.eval/ppo/Humanoid-v5_1/run_1_data.csv,.eval/ppo/Humanoid-v5_1
ppo,Humanoid-v5,2,69.8484959602356,inf,106.45000845090584,36.37731915294172,.eval/ppo/Humanoid-v5_2/run_2_data.csv,.eval/ppo/Humanoid-v5_2
ppo,Humanoid-v5,3,68.85326862335205,inf,104.23849775415937,34.31600946348862,.eval/ppo/Humanoid-v5_3/run_3_data.csv,.eval/ppo/Humanoid-v5_3
ppo,Humanoid-v5,4,66.76468110084534,inf,106.68082898631367,36.276903466748905,.eval/ppo/Humanoid-v5_4/run_4_data.csv,.eval/ppo/Humanoid-v5_4
ppo,Humanoid-v5,5,66.62015080451965,inf,107.04169126796945,36.161837264765424,.eval/ppo/Humanoid-v5_5/run_5_data.csv,.eval/ppo/Humanoid-v5_5
ppo,Humanoid-v5,6,71.00883960723877,inf,104.91011064748677,35.09188238620297,.eval/ppo/Humanoid-v5_6/run_6_data.csv,.eval/ppo/Humanoid-v5_6
ppo,Humanoid-v5,7,78.02201890945435,inf,106.66917171809226,36.58877782867289,.eval/ppo/Humanoid-v5_7/run_7_data.csv,.eval/ppo/Humanoid-v5_7
ppo,Humanoid-v5,8,73.29321002960205,inf,105.8875935790527,35.280068972095314,.eval/ppo/Humanoid-v5_8/run_8_data.csv,.eval/ppo/Humanoid-v5_8
ppo,Humanoid-v5,9,70.84382152557373,inf,103.79399237117904,32.5339105697707,.eval/ppo/Humanoid-v5_9/run_9_data.csv,.eval/ppo/Humanoid-v5_9
ppo,Humanoid-v5,10,70.97114634513855,inf,106.39248164268156,36.65791134334963,.eval/ppo/Humanoid-v5_10/run_10_data.csv,.eval/ppo/Humanoid-v5_10
ppo,InvertedDoublePendulum-v5,1,132.44168996810913,inf,203.13329768305366,502.86350211703626,.eval/ppo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/ppo/InvertedDoublePendulum-v5_1
ppo,InvertedDoublePendulum-v5,2,145.62320566177368,inf,198.56297245279964,571.8653234297326,.eval/ppo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/ppo/InvertedDoublePendulum-v5_2
ppo,InvertedDoublePendulum-v5,3,154.61459183692932,inf,199.62138095521044,397.333828839406,.eval/ppo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/ppo/InvertedDoublePendulum-v5_3
ppo,InvertedDoublePendulum-v5,4,153.066251039505,inf,195.50296221155108,288.38625702529663,.eval/ppo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/ppo/InvertedDoublePendulum-v5_4
ppo,InvertedDoublePendulum-v5,5,144.45088243484497,inf,183.97316203733558,259.9972624541096,.eval/ppo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/ppo/InvertedDoublePendulum-v5_5
ppo,InvertedDoublePendulum-v5,6,138.13245844841003,inf,191.6038296515672,224.70166821507306,.eval/ppo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/ppo/InvertedDoublePendulum-v5_6
ppo,InvertedDoublePendulum-v5,7,140.41961216926575,inf,202.6527609724919,335.3753880049844,.eval/ppo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/ppo/InvertedDoublePendulum-v5_7
ppo,InvertedDoublePendulum-v5,8,132.3304648399353,inf,196.31170903809107,285.41907490113243,.eval/ppo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/ppo/InvertedDoublePendulum-v5_8
ppo,InvertedDoublePendulum-v5,9,141.7985441684723,inf,196.46834238456478,303.23887308746987,.eval/ppo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/ppo/InvertedDoublePendulum-v5_9
ppo,InvertedDoublePendulum-v5,10,154.17081212997437,inf,199.47714354376419,370.78080309465105,.eval/ppo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/ppo/InvertedDoublePendulum-v5_10
ppo,Pendulum-v1,1,54.59620761871338,inf,-461.9220159472656,374.2931575705385,.eval/ppo/Pendulum-v1_1/run_1_data.csv,.eval/ppo/Pendulum-v1_1
ppo,Pendulum-v1,2,47.548643589019775,inf,-430.7762182050781,389.743118698841,.eval/ppo/Pendulum-v1_2/run_2_data.csv,.eval/ppo/Pendulum-v1_2
ppo,Pendulum-v1,3,41.62462568283081,inf,-448.04291288671874,386.5013814297286,.eval/ppo/Pendulum-v1_3/run_3_data.csv,.eval/ppo/Pendulum-v1_3
ppo,Pendulum-v1,4,43.39052748680115,inf,-472.7825856660156,401.02680698446466,.eval/ppo/Pendulum-v1_4/run_4_data.csv,.eval/ppo/Pendulum-v1_4
ppo,Pendulum-v1,5,46.922301292419434,inf,-477.1301801171875,419.55082282909495,.eval/ppo/Pendulum-v1_5/run_5_data.csv,.eval/ppo/Pendulum-v1_5
ppo,Pendulum-v1,6,46.231281757354736,inf,-449.126703203125,409.7520287723618,.eval/ppo/Pendulum-v1_6/run_6_data.csv,.eval/ppo/Pendulum-v1_6
ppo,Pendulum-v1,7,42.46191716194153,inf,-469.75664539257815,394.3239993386951,.eval/ppo/Pendulum-v1_7/run_7_data.csv,.eval/ppo/Pendulum-v1_7
ppo,Pendulum-v1,8,43.654603004455566,inf,-448.49799905859373,389.26264511236326,.eval/ppo/Pendulum-v1_8/run_8_data.csv,.eval/ppo/Pendulum-v1_8
ppo,Pendulum-v1,9,44.736472845077515,inf,-475.49216602929687,410.92045466861305,.eval/ppo/Pendulum-v1_9/run_9_data.csv,.eval/ppo/Pendulum-v1_9
ppo,Pendulum-v1,10,47.178385972976685,inf,-461.47657571484376,391.12555210803373,.eval/ppo/Pendulum-v1_10/run_10_data.csv,.eval/ppo/Pendulum-v1_10
trpor,Ant-v5,1,371.81484150886536,inf,535.209078403096,580.615629731996,.eval/trpor/Ant-v5_1/run_1_data.csv,.eval/trpor/Ant-v5_1
trpor,Ant-v5,2,358.7026033401489,inf,507.50548161649607,588.8207395154556,.eval/trpor/Ant-v5_2/run_2_data.csv,.eval/trpor/Ant-v5_2
trpor,Ant-v5,3,369.26701736450195,inf,576.9041821796088,644.4774763490755,.eval/trpor/Ant-v5_3/run_3_data.csv,.eval/trpor/Ant-v5_3
trpor,Ant-v5,4,370.45143604278564,inf,774.8800489964739,784.453425443742,.eval/trpor/Ant-v5_4/run_4_data.csv,.eval/trpor/Ant-v5_4
trpor,Ant-v5,5,346.66648745536804,inf,517.2712573837209,566.9082974721291,.eval/trpor/Ant-v5_5/run_5_data.csv,.eval/trpor/Ant-v5_5
trpor,Ant-v5,6,349.0472478866577,inf,484.31312758545033,548.3187608022877,.eval/trpor/Ant-v5_6/run_6_data.csv,.eval/trpor/Ant-v5_6
trpor,Ant-v5,7,336.5329306125641,inf,760.9327099956196,932.0790200811149,.eval/trpor/Ant-v5_7/run_7_data.csv,.eval/trpor/Ant-v5_7
trpor,Ant-v5,8,355.629150390625,inf,617.0802859820283,679.5580638529607,.eval/trpor/Ant-v5_8/run_8_data.csv,.eval/trpor/Ant-v5_8
trpor,Ant-v5,9,347.5910882949829,inf,688.70144681026,666.0086469133684,.eval/trpor/Ant-v5_9/run_9_data.csv,.eval/trpor/Ant-v5_9
trpor,Ant-v5,10,343.31095457077026,inf,573.6401037961823,618.0911043111721,.eval/trpor/Ant-v5_10/run_10_data.csv,.eval/trpor/Ant-v5_10
trpor,Humanoid-v5,1,87.21495199203491,inf,263.5929431954215,121.81766600822625,.eval/trpor/Humanoid-v5_1/run_1_data.csv,.eval/trpor/Humanoid-v5_1
trpor,Humanoid-v5,2,90.60724186897278,inf,261.6345249972376,120.28846022520572,.eval/trpor/Humanoid-v5_2/run_2_data.csv,.eval/trpor/Humanoid-v5_2
trpor,Humanoid-v5,3,93.91718912124634,inf,262.5411250366463,123.39732044826468,.eval/trpor/Humanoid-v5_3/run_3_data.csv,.eval/trpor/Humanoid-v5_3
trpor,Humanoid-v5,4,86.22674512863159,inf,258.9836047543011,110.88833169662232,.eval/trpor/Humanoid-v5_4/run_4_data.csv,.eval/trpor/Humanoid-v5_4
trpor,Humanoid-v5,5,87.04632663726807,inf,264.1208082113776,119.87886493959518,.eval/trpor/Humanoid-v5_5/run_5_data.csv,.eval/trpor/Humanoid-v5_5
trpor,Humanoid-v5,6,87.32875776290894,inf,263.6124859097493,122.39835595287012,.eval/trpor/Humanoid-v5_6/run_6_data.csv,.eval/trpor/Humanoid-v5_6
trpor,Humanoid-v5,7,88.59167718887329,inf,265.41560453322074,123.49466103609433,.eval/trpor/Humanoid-v5_7/run_7_data.csv,.eval/trpor/Humanoid-v5_7
trpor,Humanoid-v5,8,87.3443546295166,inf,264.89118053240225,115.34825976956546,.eval/trpor/Humanoid-v5_8/run_8_data.csv,.eval/trpor/Humanoid-v5_8
trpor,Humanoid-v5,9,92.19872283935547,inf,269.36645924786325,118.14789683140197,.eval/trpor/Humanoid-v5_9/run_9_data.csv,.eval/trpor/Humanoid-v5_9
trpor,Humanoid-v5,10,90.92952704429626,inf,263.29169904446917,119.94400964596912,.eval/trpor/Humanoid-v5_10/run_10_data.csv,.eval/trpor/Humanoid-v5_10
trpor,InvertedDoublePendulum-v5,1,25.798279523849487,inf,122.40589845739595,100.96954695812953,.eval/trpor/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/trpor/InvertedDoublePendulum-v5_1
trpor,InvertedDoublePendulum-v5,2,24.684475421905518,inf,127.85094996706674,111.50596378636659,.eval/trpor/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/trpor/InvertedDoublePendulum-v5_2
trpor,InvertedDoublePendulum-v5,3,24.798555850982666,inf,126.04613212743823,109.04418944492537,.eval/trpor/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/trpor/InvertedDoublePendulum-v5_3
trpor,InvertedDoublePendulum-v5,4,24.67960500717163,inf,120.39553285591695,94.97607286220959,.eval/trpor/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/trpor/InvertedDoublePendulum-v5_4
trpor,InvertedDoublePendulum-v5,5,24.631240129470825,inf,127.73044361766857,107.8893310490736,.eval/trpor/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/trpor/InvertedDoublePendulum-v5_5
trpor,InvertedDoublePendulum-v5,6,24.58485460281372,inf,125.22852995493686,103.96637277366844,.eval/trpor/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/trpor/InvertedDoublePendulum-v5_6
trpor,InvertedDoublePendulum-v5,7,24.610350608825684,inf,123.91202522437082,105.47502522290277,.eval/trpor/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/trpor/InvertedDoublePendulum-v5_7
trpor,InvertedDoublePendulum-v5,8,24.663972854614258,inf,129.19352556956972,111.64237981078138,.eval/trpor/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/trpor/InvertedDoublePendulum-v5_8
trpor,InvertedDoublePendulum-v5,9,24.717329025268555,inf,127.13678217122889,110.58238796257379,.eval/trpor/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/trpor/InvertedDoublePendulum-v5_9
trpor,InvertedDoublePendulum-v5,10,24.71189045906067,inf,130.69871780598353,116.64271631812116,.eval/trpor/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/trpor/InvertedDoublePendulum-v5_10
entrpo,Ant-v5,1,340.97234892845154,2822,368.99579817195945,705.3683638336955,.eval/entrpo/Ant-v5_1/run_1_data.csv,.eval/entrpo/Ant-v5_1
entrpo,Ant-v5,2,344.62370133399963,1648,623.7283959677264,882.4309089799773,.eval/entrpo/Ant-v5_2/run_2_data.csv,.eval/entrpo/Ant-v5_2
entrpo,Ant-v5,3,348.5293381214142,2947,362.8750653818717,712.6493200026442,.eval/entrpo/Ant-v5_3/run_3_data.csv,.eval/entrpo/Ant-v5_3
entrpo,Ant-v5,4,346.44779086112976,2736,381.29473942787456,739.5662180088921,.eval/entrpo/Ant-v5_4/run_4_data.csv,.eval/entrpo/Ant-v5_4
entrpo,Ant-v5,5,356.41143918037415,2088,481.8099238678065,768.1861324601288,.eval/entrpo/Ant-v5_5/run_5_data.csv,.eval/entrpo/Ant-v5_5
entrpo,Ant-v5,6,360.4671280384064,1952,475.40735135604695,731.8868815096511,.eval/entrpo/Ant-v5_6/run_6_data.csv,.eval/entrpo/Ant-v5_6
entrpo,Ant-v5,7,361.7813243865967,2341,418.3570868052923,711.1451111403265,.eval/entrpo/Ant-v5_7/run_7_data.csv,.eval/entrpo/Ant-v5_7
entrpo,Ant-v5,8,352.51416182518005,3150,384.5801390797322,780.9174906388644,.eval/entrpo/Ant-v5_8/run_8_data.csv,.eval/entrpo/Ant-v5_8
entrpo,Ant-v5,9,371.13337779045105,2511,422.6891397260022,769.418258203242,.eval/entrpo/Ant-v5_9/run_9_data.csv,.eval/entrpo/Ant-v5_9
entrpo,Ant-v5,10,364.1722033023834,1904,493.79663140035666,726.4794777971786,.eval/entrpo/Ant-v5_10/run_10_data.csv,.eval/entrpo/Ant-v5_10
entrpo,Humanoid-v5,1,43.15757989883423,inf,141.90240608977166,63.918385734559216,.eval/entrpo/Humanoid-v5_1/run_1_data.csv,.eval/entrpo/Humanoid-v5_1
entrpo,Humanoid-v5,2,41.758893966674805,inf,133.113679002057,55.14268410105315,.eval/entrpo/Humanoid-v5_2/run_2_data.csv,.eval/entrpo/Humanoid-v5_2
entrpo,Humanoid-v5,3,41.505518198013306,inf,129.75044597897465,53.561522908800164,.eval/entrpo/Humanoid-v5_3/run_3_data.csv,.eval/entrpo/Humanoid-v5_3
entrpo,Humanoid-v5,4,43.78164839744568,inf,181.11032158651952,88.47904858157385,.eval/entrpo/Humanoid-v5_4/run_4_data.csv,.eval/entrpo/Humanoid-v5_4
entrpo,Humanoid-v5,5,42.70889163017273,inf,160.5433959108146,71.32537135932887,.eval/entrpo/Humanoid-v5_5/run_5_data.csv,.eval/entrpo/Humanoid-v5_5
entrpo,Humanoid-v5,6,43.01924180984497,inf,159.92556973082287,83.06709224491398,.eval/entrpo/Humanoid-v5_6/run_6_data.csv,.eval/entrpo/Humanoid-v5_6
entrpo,Humanoid-v5,7,42.73083519935608,inf,155.62584892488104,74.23785037661231,.eval/entrpo/Humanoid-v5_7/run_7_data.csv,.eval/entrpo/Humanoid-v5_7
entrpo,Humanoid-v5,8,42.53331446647644,inf,155.56265518338984,77.16577854501071,.eval/entrpo/Humanoid-v5_8/run_8_data.csv,.eval/entrpo/Humanoid-v5_8
entrpo,Humanoid-v5,9,43.34398865699768,inf,169.0974386059384,85.02338122929534,.eval/entrpo/Humanoid-v5_9/run_9_data.csv,.eval/entrpo/Humanoid-v5_9
entrpo,Humanoid-v5,10,42.79183578491211,inf,140.50800786668728,63.17618499736582,.eval/entrpo/Humanoid-v5_10/run_10_data.csv,.eval/entrpo/Humanoid-v5_10
entrpo,InvertedDoublePendulum-v5,1,20.74264168739319,inf,55.53206039591299,23.91267884898171,.eval/entrpo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_1
entrpo,InvertedDoublePendulum-v5,2,20.02792263031006,inf,56.198148534536244,24.858154510804326,.eval/entrpo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_2
entrpo,InvertedDoublePendulum-v5,3,18.915746212005615,inf,56.12696609732499,24.658460392784008,.eval/entrpo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_3
entrpo,InvertedDoublePendulum-v5,4,20.119853496551514,inf,55.72003986502798,24.437023005740976,.eval/entrpo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_4
entrpo,InvertedDoublePendulum-v5,5,19.58592987060547,inf,55.91466886026862,24.547203647791306,.eval/entrpo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_5
entrpo,InvertedDoublePendulum-v5,6,19.66732692718506,inf,55.963095732487695,24.59368222455428,.eval/entrpo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_6
entrpo,InvertedDoublePendulum-v5,7,21.12052345275879,inf,56.40424109762449,24.830460501741776,.eval/entrpo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_7
entrpo,InvertedDoublePendulum-v5,8,19.915496587753296,inf,56.02779456780143,24.605964721157374,.eval/entrpo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_8
entrpo,InvertedDoublePendulum-v5,9,20.393880128860474,inf,55.85631459468313,24.735599192371975,.eval/entrpo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_9
entrpo,InvertedDoublePendulum-v5,10,20.970794677734375,inf,55.86409550541835,24.61732824698026,.eval/entrpo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_10
ppo,Ant-v5,1,437.2669155597687,inf,157.73985883090614,236.6350105119472,.eval/ppo/Ant-v5_1/run_1_data.csv,.eval/ppo/Ant-v5_1
ppo,Ant-v5,2,460.7612979412079,inf,212.56861574774388,294.6508338098466,.eval/ppo/Ant-v5_2/run_2_data.csv,.eval/ppo/Ant-v5_2
ppo,Ant-v5,3,462.98215651512146,inf,177.0386454347656,254.38758397735626,.eval/ppo/Ant-v5_3/run_3_data.csv,.eval/ppo/Ant-v5_3
ppo,Ant-v5,4,454.2116243839264,inf,172.248766313909,250.4778296265554,.eval/ppo/Ant-v5_4/run_4_data.csv,.eval/ppo/Ant-v5_4
ppo,Ant-v5,5,465.25900745391846,inf,199.06904317956656,267.9038264213335,.eval/ppo/Ant-v5_5/run_5_data.csv,.eval/ppo/Ant-v5_5
ppo,Ant-v5,6,460.6388347148895,inf,163.14510747101727,241.44703505711882,.eval/ppo/Ant-v5_6/run_6_data.csv,.eval/ppo/Ant-v5_6
ppo,Ant-v5,7,458.6911952495575,inf,123.07839843560801,195.10840691307843,.eval/ppo/Ant-v5_7/run_7_data.csv,.eval/ppo/Ant-v5_7
ppo,Ant-v5,8,432.07960772514343,inf,242.86810677578268,316.00987935783996,.eval/ppo/Ant-v5_8/run_8_data.csv,.eval/ppo/Ant-v5_8
ppo,Ant-v5,9,454.34140038490295,inf,225.59416417457476,309.83319305569904,.eval/ppo/Ant-v5_9/run_9_data.csv,.eval/ppo/Ant-v5_9
ppo,Ant-v5,10,456.0927267074585,inf,226.75582488480154,297.88357541927735,.eval/ppo/Ant-v5_10/run_10_data.csv,.eval/ppo/Ant-v5_10
ppo,Humanoid-v5,1,69.11166286468506,inf,106.06410421748829,35.5727325603961,.eval/ppo/Humanoid-v5_1/run_1_data.csv,.eval/ppo/Humanoid-v5_1
ppo,Humanoid-v5,2,68.49558973312378,inf,106.56872533892994,36.25101354776638,.eval/ppo/Humanoid-v5_2/run_2_data.csv,.eval/ppo/Humanoid-v5_2
ppo,Humanoid-v5,3,67.81101107597351,inf,104.81311047012127,34.75367504956546,.eval/ppo/Humanoid-v5_3/run_3_data.csv,.eval/ppo/Humanoid-v5_3
ppo,Humanoid-v5,4,67.38134407997131,inf,106.11501787973273,35.528741134685404,.eval/ppo/Humanoid-v5_4/run_4_data.csv,.eval/ppo/Humanoid-v5_4
ppo,Humanoid-v5,5,68.13373851776123,inf,106.5049222743561,35.79306559161046,.eval/ppo/Humanoid-v5_5/run_5_data.csv,.eval/ppo/Humanoid-v5_5
ppo,Humanoid-v5,6,67.94660139083862,inf,105.91114187002003,35.78892039410763,.eval/ppo/Humanoid-v5_6/run_6_data.csv,.eval/ppo/Humanoid-v5_6
ppo,Humanoid-v5,7,67.94975352287292,inf,104.51722911028119,33.75454210584731,.eval/ppo/Humanoid-v5_7/run_7_data.csv,.eval/ppo/Humanoid-v5_7
ppo,Humanoid-v5,8,68.18407464027405,inf,107.50168723245316,36.95223844039079,.eval/ppo/Humanoid-v5_8/run_8_data.csv,.eval/ppo/Humanoid-v5_8
ppo,Humanoid-v5,9,68.12776827812195,inf,104.78529916145375,34.634121109311195,.eval/ppo/Humanoid-v5_9/run_9_data.csv,.eval/ppo/Humanoid-v5_9
ppo,Humanoid-v5,10,66.66468262672424,inf,105.2101629057939,34.82802922788384,.eval/ppo/Humanoid-v5_10/run_10_data.csv,.eval/ppo/Humanoid-v5_10
ppo,InvertedDoublePendulum-v5,1,131.23912358283997,inf,195.4077661934617,363.30432849765936,.eval/ppo/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/ppo/InvertedDoublePendulum-v5_1
ppo,InvertedDoublePendulum-v5,2,131.35165524482727,inf,188.23686488803682,499.3732929570266,.eval/ppo/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/ppo/InvertedDoublePendulum-v5_2
ppo,InvertedDoublePendulum-v5,3,132.218932390213,inf,208.5056671983471,474.0196234817059,.eval/ppo/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/ppo/InvertedDoublePendulum-v5_3
ppo,InvertedDoublePendulum-v5,4,132.78324794769287,inf,196.08791640306012,273.701404258953,.eval/ppo/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/ppo/InvertedDoublePendulum-v5_4
ppo,InvertedDoublePendulum-v5,5,131.43927717208862,inf,197.07913792476901,261.32430480087913,.eval/ppo/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/ppo/InvertedDoublePendulum-v5_5
ppo,InvertedDoublePendulum-v5,6,130.30823254585266,inf,191.35029353026687,310.5404015538947,.eval/ppo/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/ppo/InvertedDoublePendulum-v5_6
ppo,InvertedDoublePendulum-v5,7,130.41672348976135,inf,204.62360589737025,396.58085282869433,.eval/ppo/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/ppo/InvertedDoublePendulum-v5_7
ppo,InvertedDoublePendulum-v5,8,131.03824877738953,inf,204.05163835488307,349.32342769806587,.eval/ppo/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/ppo/InvertedDoublePendulum-v5_8
ppo,InvertedDoublePendulum-v5,9,131.41174483299255,inf,194.10148211850085,299.2583706774372,.eval/ppo/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/ppo/InvertedDoublePendulum-v5_9
ppo,InvertedDoublePendulum-v5,10,131.01056671142578,inf,189.32248851943913,253.75844713164673,.eval/ppo/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/ppo/InvertedDoublePendulum-v5_10
ppo,Pendulum-v1,1,47.13890075683594,inf,-471.8121394511719,428.8527853395479,.eval/ppo/Pendulum-v1_1/run_1_data.csv,.eval/ppo/Pendulum-v1_1
ppo,Pendulum-v1,2,42.943334102630615,inf,-464.0246220546875,406.8916920873321,.eval/ppo/Pendulum-v1_2/run_2_data.csv,.eval/ppo/Pendulum-v1_2
ppo,Pendulum-v1,3,42.85671544075012,inf,-469.63564712109377,411.14871178560276,.eval/ppo/Pendulum-v1_3/run_3_data.csv,.eval/ppo/Pendulum-v1_3
ppo,Pendulum-v1,4,42.981335401535034,inf,-470.0757118769531,401.07722969358485,.eval/ppo/Pendulum-v1_4/run_4_data.csv,.eval/ppo/Pendulum-v1_4
ppo,Pendulum-v1,5,42.83856773376465,inf,-475.4657364511719,411.45486416986813,.eval/ppo/Pendulum-v1_5/run_5_data.csv,.eval/ppo/Pendulum-v1_5
ppo,Pendulum-v1,6,43.021164655685425,inf,-477.891555234375,402.3975075615294,.eval/ppo/Pendulum-v1_6/run_6_data.csv,.eval/ppo/Pendulum-v1_6
ppo,Pendulum-v1,7,43.154658794403076,inf,-439.19660562890624,397.7396362923628,.eval/ppo/Pendulum-v1_7/run_7_data.csv,.eval/ppo/Pendulum-v1_7
ppo,Pendulum-v1,8,43.28615403175354,inf,-455.72971249414064,402.7661123907029,.eval/ppo/Pendulum-v1_8/run_8_data.csv,.eval/ppo/Pendulum-v1_8
ppo,Pendulum-v1,9,43.35834312438965,inf,-479.0718005917969,426.6325956214944,.eval/ppo/Pendulum-v1_9/run_9_data.csv,.eval/ppo/Pendulum-v1_9
ppo,Pendulum-v1,10,43.17422008514404,inf,-479.6280386015625,410.8320243067143,.eval/ppo/Pendulum-v1_10/run_10_data.csv,.eval/ppo/Pendulum-v1_10
trpor,Ant-v5,1,348.80030393600464,inf,751.6366923050955,876.2913348593205,.eval/trpor/Ant-v5_1/run_1_data.csv,.eval/trpor/Ant-v5_1
